,Text1,Text2,Class
6971,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 km of its origin,Conflict
6972,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"Within 20 miles of its origin, the Pilot can fly the UAV to any accessible-by-air location",Conflict
6973,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall be able to fly the UAV to any accessible-by-air location within 50 miles of its origin,Conflict
6974,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 100-mile radius of the pilot station.,Neutral
6975,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"Communication among the flight, operations elements, and platform shall be secure for hacking and eavesdropping.",Neutral
6976,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,The Pilot controller shall be able to request the Hummingbird to return to its starting position autonomously.,Neutral
6977,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion. ",Neutral
6978,The Pilot shall be able to fly the UAV to any accessible-by-air location within 20 miles of its origin,"Communication among the flight, operations elements, and platform shall be secure for hacking and eavesdropping.",Neutral
6979,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The pilot shall communicate with the UAV using a custom communications network capable of communicating within a 50-mile diameter of the pilot station.,Conflict
6980,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the UAV using standard communications network capable of communicating within a 50-mile radius of the pilot station. ,Conflict
6981,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the pilot station using custom communications network capable of communicating within a 50-mile radius of the UAV.,Conflict
6982,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the UAV using custom communications network capable of communicating within an 80.46-km radius of the pilot station.,Conflict
6983,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the UAV using pre-built communications network capable of communicating within a 20-mile radius of the pilot station.,Conflict
6984,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot can communicate with the UAV using a custom communications network that can establish communication within a 50-mile radius of the pilot station.,Conflict
6985,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the UAV using custom communications network,Conflict
6986,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The UAV can be communicated with by the Pilot using custom communications network capable of communicating within a 50-mile radius of the pilot station.,Conflict
6987,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 100-mile radius of the pilot station.,Conflict
6988,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The Aviary shall provide a local surveillance from the air of a location within 20 miles of the origin.,Neutral
6989,The Pilot shall communicate with the UAV using custom communications network capable of communicating within a 50-mile radius of the pilot station.,The UAV shall accept commands from an authenticated Pilot controller or a Viewer.,Neutral
